Category,City,iso_week,comp_median_price,comp_avg_disc,comp_max_disc,comp_p75_disc,comp_avg_osa,n_comp_skus
"Wheat, Daliya & More",Chandigarh Tricity,2026-W12,44.8883333335,20.517635990613638,61.84057971,26.49619108225,79.03117290862637,91
"Wheat, Daliya & More",Chandigarh Tricity,2026-W13,47.5,21.073345995821427,62.043478261,27.153940217749998,79.41989982794504,91
"Wheat, Daliya & More",Chandigarh Tricity,2026-W14,44.478333333500004,21.252107475297617,62.31884058,26.8316993465,80.87015025776923,91
"Wheat, Daliya & More",Chandigarh Tricity,2026-W15,44.2883333335,21.667928375690476,62.31884058,27.545794702,81.13179337652747,91
"Wheat, Daliya & More",Chandigarh Tricity,2026-W16,45.6383333335,20.590135106619048,62.31884058,25.40100671175,80.02541676005494,91
"Wheat, Daliya & More",Chandigarh Tricity,2026-W17,45.9566666665,20.154463015107144,62.260869565,26.106756756750002,79.41616206913187,91
"Wheat, Daliya & More",Chandigarh Tricity,2026-W18,46.753333333499995,19.78416642252381,62.241545894,26.17015306125,77.90984525671429,91
"Wheat, Daliya & More",Chandigarh Tricity,2026-W19,47.5,19.31979626061905,62.212560386,26.076172419749998,74.030051581011,91
"Wheat, Daliya & More",Chandigarh Tricity,2026-W20,45.0,19.560380100928572,62.202898551,26.3648706345,76.56425207436264,91
"Wheat, Daliya & More",Chandigarh Tricity,2026-W21,47.5,18.87731477295238,61.086956522,25.683054393250003,81.87274909952941,85
"Wheat, Daliya & More",Chandigarh Tricity,2026-W22,47.5,18.83495534997619,60.937198068,25.517241379,83.72206025255953,84
"Wheat, Daliya & More",Chandigarh Tricity,2026-W23,47.5,18.691282684011906,60.869565217,26.119791667,84.11736718485714,84
"Wheat, Daliya & More",Chandigarh Tricity,2026-W24,47.5,19.28539015752381,60.869565217,25.328125,87.5850340135357,84
"Wheat, Daliya & More",Chandigarh Tricity,2026-W25,47.5,19.24763852577381,60.869565217,25.170833333250002,85.37414965971428,84
"Wheat, Daliya & More",Chandigarh Tricity,2026-W26,47.5,19.263622558285714,60.743961353,25.06666666675,85.90864917385714,84
"Wheat, Daliya & More",Chandigarh Tricity,2026-W27,47.5,19.158315224,60.516908213,25.278125,85.79931972783334,24
"Wheat, Daliya & More",Chennai,2026-W01,65.0,15.742083466785108,46.52173913,27.6219037235,60.68681318678572,56
"Wheat, Daliya & More",Chennai,2026-W02,60.0,17.41815518172619,53.52173913,28.5070013405,61.26471742541837,98
"Wheat, Daliya & More",Chennai,2026-W03,65.0,16.632636705096388,46.449275362,29.276776404000003,60.69834183673469,98
"Wheat, Daliya & More",Chennai,2026-W04,65.0,16.965464921301205,50.724637681,28.965306122500003,58.38647959183673,98
"Wheat, Daliya & More",Chennai,2026-W05,63.0,15.98653365842857,46.420289855,28.03979591825,51.4030612244898,98
"Wheat, Daliya & More",Chennai,2026-W06,60.0,16.96091710040476,46.376811594,22.416847590499998,55.96590909090909,88
"Wheat, Daliya & More",Chennai,2026-W07,60.0,17.86774156630337,46.68115942,31.026530612,48.82373595505618,89
"Wheat, Daliya & More",Chennai,2026-W08,60.0,18.566829959932583,46.579710145,31.1,51.08173076923077,91
"Wheat, Daliya & More",Chennai,2026-W09,60.0,18.089281605213483,46.52173913,31.030612245,54.447907861362644,91
"Wheat, Daliya & More",Chennai,2026-W10,61.0,19.326009520464286,46.536231884,32.0107142855,51.28777472527472,91
"Wheat, Daliya & More",Chennai,2026-W11,60.0,18.54442660561111,46.449275362,31.036734694,45.83553465763736,91
"Wheat, Daliya & More",Chennai,2026-W12,60.0,19.186744104511362,46.52173913,31.45102040775,39.10127532720879,91
"Wheat, Daliya & More",Chennai,2026-W13,61.0,20.65584955982716,46.666666667,34.545454545,45.443786982186815,91
"Wheat, Daliya & More",Chennai,2026-W14,61.0,18.24856269532584,47.434782609,31.865306122,53.56419261153846,91
"Wheat, Daliya & More",Chennai,2026-W15,61.0,16.971087125714284,49.014492754,30.233333333,59.08022325924176,91
"Wheat, Daliya & More",Chennai,2026-W16,61.0,17.948828788179775,49.231884058,30.616666667,58.979826143956046,91
"Wheat, Daliya & More",Chennai,2026-W17,61.0,17.337912443813185,49.275362319,30.733333333,58.775048480923076,91
"Wheat, Daliya & More",Chennai,2026-W18,61.0,18.27229779278022,49.31884058,29.411764706,52.375565610824175,91
"Wheat, Daliya & More",Chennai,2026-W19,53.04,20.938707709579546,49.304347826,30.769230769,49.75759534584615,91
"Wheat, Daliya & More",Chennai,2026-W20,60.0,19.734768817533332,49.347826087,32.054807692,52.56948933420879,91
"Wheat, Daliya & More",Chennai,2026-W21,60.0,18.844787134692307,49.347826087,25.0,53.56173238532967,91
"Wheat, Daliya & More",Chennai,2026-W22,59.75,20.240820939087914,49.275362319,32.983333333,55.39633404824176,91
"Wheat, Daliya & More",Chennai,2026-W23,57.79,21.987635714032965,49.362318841,33.008333333500005,51.07799395125275,91
"Wheat, Daliya & More",Chennai,2026-W24,50.0,21.31976545846154,49.391304348,33.1,47.04999504993407,91
"Wheat, Daliya & More",Chennai,2026-W25,60.735,21.851506661463414,49.666666667,32.5,38.220038219949494,99
"Wheat, Daliya & More",Chennai,2026-W26,61.0,19.78011628424138,49.710144928,30.005172414,42.52252252248571,105
"Wheat, Daliya & More",Chennai,2026-W27,61.0,19.2631301152,49.507246377,30.466666667,43.783783783699995,30
"Wheat, Daliya & More",Delhi-NCR,2026-W01,44.677142857,19.87434815911717,60.755186722,31.060606061,65.52364457350625,64
"Wheat, Daliya & More",Delhi-NCR,2026-W02,40.831428571,21.312382448960285,60.873706004,31.787878788,65.17316143659822,112
"Wheat, Daliya & More",Delhi-NCR,2026-W03,43.152857143,20.397242688198155,60.863354037,31.784090909,63.94003549820714,112
"Wheat, Daliya & More",Delhi-NCR,2026-W04,42.037142857,22.434404767548067,60.859213251,31.795454545,64.98276696730001,112
"Wheat, Daliya & More",Delhi-NCR,2026-W05,46.9657142855,21.641301928039244,60.871635611,31.798701299,65.55465740742856,112
"Wheat, Daliya & More",Delhi-NCR,2026-W06,47.3107142855,23.923975203102906,60.857142857,37.594155844,70.04915281840188,107
"Wheat, Daliya & More",Delhi-NCR,2026-W07,47.477142857000004,23.173312065252958,60.867494824,34.584747830249995,72.32023009981906,105
"Wheat, Daliya & More",Delhi-NCR,2026-W08,47.3407142855,22.574136348611635,60.867494824,34.02219118875,72.7729039092381,105
"Wheat, Daliya & More",Delhi-NCR,2026-W09,47.4742857145,22.067251463986324,60.767634855,32.36594890975,71.77504459920952,105
"Wheat, Daliya & More",Delhi-NCR,2026-W10,47.487142856999995,22.646741879473062,60.767634855,32.08190394525,69.7270180547619,105
"Wheat, Daliya & More",Delhi-NCR,2026-W11,44.973571428499994,23.407682821269386,61.556935818,31.808441558,68.79510338524761,105
"Wheat, Daliya & More",Delhi-NCR,2026-W12,46.042142857,23.229911532435715,62.103519669,34.361201299,69.24102766764761,105
"Wheat, Daliya & More",Delhi-NCR,2026-W13,46.9607142855,22.35468802291255,62.182194617,31.808441558,75.5760624734902,102
"Wheat, Daliya & More",Delhi-NCR,2026-W14,43.982142857,22.354576176378263,62.217391304,31.808441558,78.10197505488776,98
"Wheat, Daliya & More",Delhi-NCR,2026-W15,43.982857143,22.502899834874185,62.198757764,33.64366883125,78.49161360133674,98
"Wheat, Daliya & More",Delhi-NCR,2026-W16,47.047142857,21.685136090221032,62.374741201,31.818181818,76.772428501766,100
"Wheat, Daliya & More",Delhi-NCR,2026-W17,49.985714286,20.70394758829495,62.968944099,31.818181818,73.52585894381714,105
"Wheat, Daliya & More",Delhi-NCR,2026-W18,48.947142857,21.07437464411619,63.15320911,30.13961039,72.28417334189524,105
"Wheat, Daliya & More",Delhi-NCR,2026-W19,43.821428571,22.891780456230794,63.407867495,31.818181818,72.67714201166667,105
"Wheat, Daliya & More",Delhi-NCR,2026-W20,44.485714286,22.384652620612485,63.440993789,31.818181818,74.75720814687618,105
"Wheat, Daliya & More",Delhi-NCR,2026-W21,44.974285714,22.057581501902487,61.741200828,31.818181818,75.76622370390476,105
"Wheat, Daliya & More",Delhi-NCR,2026-W22,44.974285714,22.299388625132867,61.070393375,33.519480519,76.69536265791429,105
"Wheat, Daliya & More",Delhi-NCR,2026-W23,44.967142857,21.776256448242865,60.761410788,31.461038961,78.44620025508571,105
"Wheat, Daliya & More",Delhi-NCR,2026-W24,44.255714286,21.937526059591086,60.82815735,31.818181818,80.67717874522857,105
"Wheat, Daliya & More",Delhi-NCR,2026-W25,44.974285714,21.354601148548408,60.360248447,31.818181818,80.47078084694286,105
"Wheat, Daliya & More",Delhi-NCR,2026-W26,44.974285714,21.433776045873543,60.368530021,31.818181818,50.48676871654321,162
"Wheat, Daliya & More",Delhi-NCR,2026-W27,44.967142857,21.361765323009333,60.296066253,31.55649350625,43.61215165187037,54
"Wheat, Daliya & More",Hyderabad,2026-W01,63.0,18.70970097919231,47.826086957,32.6525510205,59.635416666683334,60
"Wheat, Daliya & More",Hyderabad,2026-W02,60.31,19.203844965063332,47.826086957,32.74591836775,63.127556864733336,105
"Wheat, Daliya & More",Hyderabad,2026-W03,63.0,17.800798299207692,47.826086957,32.742857142999995,63.082965144923804,105
"Wheat, Daliya & More",Hyderabad,2026-W04,63.0,18.633860069274725,47.884057971,32.7469387755,58.824101069047614,105
"Wheat, Daliya & More",Hyderabad,2026-W05,63.0,17.998499814054945,47.898550725,32.857142857,56.938775510190474,105
"Wheat, Daliya & More",Hyderabad,2026-W06,60.0,19.801903726725275,47.884057971,32.857142857,63.61224489794,100
"Wheat, Daliya & More",Hyderabad,2026-W07,60.0,19.345143096021978,47.884057971,32.857142857,68.37820234478724,94
"Wheat, Daliya & More",Hyderabad,2026-W08,63.0,18.72103038279121,47.884057971,32.857142857,72.80780444041758,91
"Wheat, Daliya & More",Hyderabad,2026-W09,63.0,18.402247200406595,47.797101449,32.857142857,72.29199372057143,91
"Wheat, Daliya & More",Hyderabad,2026-W10,58.0,18.387118483065937,47.826086957,32.113207547,71.89952904238461,91
"Wheat, Daliya & More",Hyderabad,2026-W11,60.0,18.619629605615387,47.826086957,29.411764706,70.28840547206593,91
"Wheat, Daliya & More",Hyderabad,2026-W12,58.0,18.657398825,47.826086957,29.411764706,69.66064628439561,91
"Wheat, Daliya & More",Hyderabad,2026-W13,60.0,18.61326088976923,47.826086957,29.411764706,68.92612338158241,91
"Wheat, Daliya & More",Hyderabad,2026-W14,60.94,17.689078061395602,47.826086957,29.529411765,67.29803878903186,91
"Wheat, Daliya & More",Hyderabad,2026-W15,64.0,16.514707263845825,47.84057971,28.08,63.81359855445934,91
"Wheat, Daliya & More",Hyderabad,2026-W16,62.51,16.50611801586154,49.028985507,26.612244898,59.75824175824176,91
"Wheat, Daliya & More",Hyderabad,2026-W17,64.0,15.96595740920879,49.782608696,25.0625,61.96104885215385,91
"Wheat, Daliya & More",Hyderabad,2026-W18,61.0,16.556499487142858,50.68115942,25.041666667,65.95898161243956,91
"Wheat, Daliya & More",Hyderabad,2026-W19,61.0,17.621473476285715,50.724637681,25.041666667,63.32890871507253,91
"Wheat, Daliya & More",Hyderabad,2026-W20,61.0,16.94507303876022,50.724637681,25.05729166675,60.50420168066373,91
"Wheat, Daliya & More",Hyderabad,2026-W21,61.5,16.081625554470953,50.724637681,22.55208333325,58.95479321158242,91
"Wheat, Daliya & More",Hyderabad,2026-W22,61.305,16.617164116569644,50.753623188,24.210625,58.59571610571429,91
"Wheat, Daliya & More",Hyderabad,2026-W23,61.0,17.508810280739763,53.623188406,25.57806603775,52.876703849815385,91
"Wheat, Daliya & More",Hyderabad,2026-W24,60.89,18.492929833489406,53.623188406,26.392984694,57.12705792374396,91
"Wheat, Daliya & More",Hyderabad,2026-W25,61.105000000000004,18.04090662092143,53.623188406,27.23900862075,56.0861188848022,91
"Wheat, Daliya & More",Hyderabad,2026-W26,61.06,18.659005157171592,49.275362319,33.333333333,57.60162167935165,91
"Wheat, Daliya & More",Hyderabad,2026-W27,61.065,18.800810366,48.014492754,33.333333333,59.756036843461544,26
"Wheat, Daliya & More",Kolkata,2026-W01,61.0,17.208497363166668,53.52173913,32.303124999999994,75.20114942535,40
"Wheat, Daliya & More",Kolkata,2026-W02,60.0,19.95568212579365,53.507246377,32.2875,76.02627257802858,70
"Wheat, Daliya & More",Kolkata,2026-W03,60.0,18.70699323540635,53.449275362,32.24375,77.09359605912857,70
"Wheat, Daliya & More",Kolkata,2026-W04,54.23,18.555243515825396,55.072463768,32.31875,76.73234811168572,70
"Wheat, Daliya & More",Kolkata,2026-W05,61.0,18.176743887555556,53.434782609,32.3625,78.21419024711429,70
"Wheat, Daliya & More",Kolkata,2026-W06,58.0,21.186419385126985,53.420289855,32.425,81.27875407775385,65
"Wheat, Daliya & More",Kolkata,2026-W07,60.0,20.318298180269842,53.405797101,32.4375,83.56676003742857,63
"Wheat, Daliya & More",Kolkata,2026-W08,60.0,20.39924177179365,53.52173913,32.4875,88.06722689084127,63
"Wheat, Daliya & More",Kolkata,2026-W09,60.0,19.94452010130476,53.623188406,32.4875,86.05042016814285,63
"Wheat, Daliya & More",Kolkata,2026-W10,58.0,20.405990203063492,53.623188406,32.5,80.24602088898413,63
"Wheat, Daliya & More",Kolkata,2026-W11,58.0,21.00798676573016,53.623188406,32.5,89.44641743357143,63
"Wheat, Daliya & More",Kolkata,2026-W12,58.0,20.890242862158253,53.623188406,32.618750000000006,91.39904023625397,63
"Wheat, Daliya & More",Kolkata,2026-W13,58.0,20.408954670552383,53.623188406,32.84375,90.51310446661904,63
"Wheat, Daliya & More",Kolkata,2026-W14,60.0,19.55628785495238,53.623188406,32.96875,87.2858882482381,63
"Wheat, Daliya & More",Kolkata,2026-W15,61.0,17.910673618885713,53.623188406,31.3375,88.83415435142858,63
"Wheat, Daliya & More",Kolkata,2026-W16,61.0,18.47629850504127,52.275362319,32.15625,87.39281153074603,63
"Wheat, Daliya & More",Kolkata,2026-W17,61.0,18.44753589257778,53.623188406,33.45625,88.72468527644445,63
"Wheat, Daliya & More",Kolkata,2026-W18,61.0,19.509068113598413,53.536231884,34.05,87.46579091414284,63
"Wheat, Daliya & More",Kolkata,2026-W19,52.71,20.935468326139524,53.579710145,34.55625,81.49972632736508,63
"Wheat, Daliya & More",Kolkata,2026-W20,59.69,19.65444645808841,53.594202899,35.294642857,78.4710819194127,63
"Wheat, Daliya & More",Kolkata,2026-W21,59.69,18.578827046460635,53.623188406,34.9875,81.35694980122221,63
"Wheat, Daliya & More",Kolkata,2026-W22,60.0,18.550716526911586,53.623188406,34.99375,76.13574165298414,63
"Wheat, Daliya & More",Kolkata,2026-W23,58.0,18.92084810060159,53.623188406,35.0,71.70223277903175,63
"Wheat, Daliya & More",Kolkata,2026-W24,58.0,19.767904173094443,53.623188406,35.0,75.59578304901588,63
"Wheat, Daliya & More",Kolkata,2026-W25,61.0,18.355734355285716,52.710144928,35.0,78.10435368493651,63
"Wheat, Daliya & More",Kolkata,2026-W26,61.0,17.665611481003175,51.115942029,34.98125,68.57843137252941,68
"Wheat, Daliya & More",Kolkata,2026-W27,61.0,16.73803446377778,50.826086957,27.96,66.888888889,20
"Wheat, Daliya & More",Lucknow,2026-W01,47.5,20.282321743645834,60.869565217,29.471874999999997,81.47566718986538,52
"Wheat, Daliya & More",Lucknow,2026-W02,47.5,21.932350684916667,60.869565217,35.5,80.75801749264835,91
"Wheat, Daliya & More",Lucknow,2026-W03,47.5,21.029422187464284,60.869565217,35.5,81.4980937428901,91
"Wheat, Daliya & More",Lucknow,2026-W04,47.5,21.234641741014286,60.869565217,30.65416666675,83.65687373845054,91
"Wheat, Daliya & More",Lucknow,2026-W05,47.39,20.726922172478574,60.869565217,30.613690476,82.57142857142857,91
"Wheat, Daliya & More",Lucknow,2026-W06,47.385000000000005,22.637614448782145,60.869565217,29.045075758000003,83.83720930232558,86
"Wheat, Daliya & More",Lucknow,2026-W07,47.39,22.500294683891667,60.869565217,29.061742424500004,91.34159378033334,84
"Wheat, Daliya & More",Lucknow,2026-W08,47.39,22.016873297186905,60.869565217,29.024242424500002,91.13216715246429,84
"Wheat, Daliya & More",Lucknow,2026-W09,47.39,21.384561309522617,60.869565217,27.076758147750002,92.37123420786904,84
"Wheat, Daliya & More",Lucknow,2026-W10,47.385000000000005,22.087849941832143,60.869565217,30.63942307725,92.5898930999762,84
"Wheat, Daliya & More",Lucknow,2026-W11,47.39,22.459975316882144,61.086956522,29.333333333,88.62342079686904,84
"Wheat, Daliya & More",Lucknow,2026-W12,47.364999999999995,22.209018667953572,61.695652174,27.96,85.69047619047619,84
"Wheat, Daliya & More",Lucknow,2026-W13,47.39,21.828641407215475,62.188405797,26.4591836735,88.04761904761905,84
"Wheat, Daliya & More",Lucknow,2026-W14,47.39,21.586518804891664,62.188405797,26.489795918,85.19047619046428,84
"Wheat, Daliya & More",Lucknow,2026-W15,47.39,20.53613062329643,59.363636364,26.489795918,87.87463556835714,84
"Wheat, Daliya & More",Lucknow,2026-W16,50.0,19.53363817752262,60.397058824,26.43265306125,85.38095238095238,84
"Wheat, Daliya & More",Lucknow,2026-W17,51.93,18.137170253873812,60.869565217,25.0,86.54761904761905,84
"Wheat, Daliya & More",Lucknow,2026-W18,50.0,19.00677304729359,60.869565217,26.530612245,77.92857142857143,84
"Wheat, Daliya & More",Lucknow,2026-W19,44.78,20.873796250510388,60.869565217,27.272727273,73.30952380952381,84
"Wheat, Daliya & More",Lucknow,2026-W20,44.78,20.37880878898625,60.869565217,27.272727273,83.9047619047619,84
"Wheat, Daliya & More",Lucknow,2026-W21,47.39,20.11647605755357,60.869565217,26.50568181825,85.95238095238095,84
"Wheat, Daliya & More",Lucknow,2026-W22,50.0,19.51567027783889,60.869565217,26.25,78.68888888888888,90
"Wheat, Daliya & More",Lucknow,2026-W23,50.0,19.51956643704066,60.869565217,26.25,73.77461753934065,91
"Wheat, Daliya & More",Lucknow,2026-W24,50.0,17.530794825296514,60.869565217,25.0,70.28657616894506,91
"Wheat, Daliya & More",Lucknow,2026-W25,50.0,18.949054016218682,60.869565217,25.0,84.44300797245056,91
"Wheat, Daliya & More",Lucknow,2026-W26,50.0,18.9854010800978,60.869565217,25.0,91.05796164623078,91
"Wheat, Daliya & More",Lucknow,2026-W27,50.0,18.900550216676923,60.869565217,25.0,95.2488687783077,26
"Wheat, Daliya & More",Mumbai,2026-W01,59.0,17.696761847134617,53.623188406,26.25,77.50759878428572,56
"Wheat, Daliya & More",Mumbai,2026-W02,59.0,18.292905843362636,53.623188406,26.25,73.7805760602653,98
"Wheat, Daliya & More",Mumbai,2026-W03,59.0,18.37814609897802,53.623188406,26.25,73.11769342669388,98
"Wheat, Daliya & More",Mumbai,2026-W04,54.98,19.439847941764285,53.623188406,26.85,75.68569981181633,98
"Wheat, Daliya & More",Mumbai,2026-W05,59.0,19.036154462293297,53.623188406,26.693333333,76.27525174205101,98
"Wheat, Daliya & More",Mumbai,2026-W06,59.0,19.786324652043845,53.623188406,26.6733333335,82.88786482333333,93
"Wheat, Daliya & More",Mumbai,2026-W07,59.0,19.851082784274613,53.623188406,26.666666667,84.99215070643956,91
"Wheat, Daliya & More",Mumbai,2026-W08,59.0,19.70375492772989,53.623188406,26.666666667,83.44583987434066,91
"Wheat, Daliya & More",Mumbai,2026-W09,59.0,19.71583842181319,53.623188406,26.706666667,83.71492898873626,91
"Wheat, Daliya & More",Mumbai,2026-W10,57.2,20.12838317494033,53.623188406,26.706666667,82.36102296889011,91
"Wheat, Daliya & More",Mumbai,2026-W11,57.29,19.69832345331868,53.623188406,26.733333333,84.08352147021978,91
"Wheat, Daliya & More",Mumbai,2026-W12,57.4,18.825652685519778,53.623188406,26.733333333,83.94924923247252,91
"Wheat, Daliya & More",Mumbai,2026-W13,57.5,18.496175941389012,53.623188406,26.7266666665,81.54532358214286,91
"Wheat, Daliya & More",Mumbai,2026-W14,57.98,18.371991457974836,57.971014493,27.46875,81.29943894432967,91
"Wheat, Daliya & More",Mumbai,2026-W15,57.54,18.374868914747253,57.971014493,28.143749999999997,83.51886208117583,91
"Wheat, Daliya & More",Mumbai,2026-W16,57.11,18.3970543690711,57.971014493,28.875,82.94413919415385,91
"Wheat, Daliya & More",Mumbai,2026-W17,56.43,18.075415890798354,52.173913043,29.518749999999997,82.86487937351649,91
"Wheat, Daliya & More",Mumbai,2026-W18,54.91,18.09777598120868,52.173913043,31.96875,82.0242831880879,91
"Wheat, Daliya & More",Mumbai,2026-W19,54.88,18.53026366347989,52.739130435,32.73125,81.61591682079121,91
"Wheat, Daliya & More",Mumbai,2026-W20,54.82,18.462415745586263,53.101449275,34.269642857,81.86589980638462,91
"Wheat, Daliya & More",Mumbai,2026-W21,54.81,17.69551410172132,54.086956522,31.9125,81.13248584192308,91
"Wheat, Daliya & More",Mumbai,2026-W22,55.12,17.7161511558489,54.057971014,31.20625,81.86860553238462,91
"Wheat, Daliya & More",Mumbai,2026-W23,58.36,17.660985063772856,61.420289855,30.924999999999997,79.28414327241758,91
"Wheat, Daliya & More",Mumbai,2026-W24,58.34,18.63732455318681,62.101449275,30.725,79.27900287630769,91
"Wheat, Daliya & More",Mumbai,2026-W25,58.36,17.967232641175823,61.260869565,30.6875,78.4266890978022,91
"Wheat, Daliya & More",Mumbai,2026-W26,58.63,19.020962881912087,56.52173913,30.825,72.22498160414584,96
"Wheat, Daliya & More",Mumbai,2026-W27,58.629999999999995,18.82634087376923,53.652173913,31.121875,69.48281299285715,28
"Wheat, Daliya & More",Others,2026-W01,44.25,15.464750247214205,54.194187059,24.1360027915,77.10775608021666,180
"Wheat, Daliya & More",Others,2026-W02,42.684868421,16.385621805237207,54.578363824,24.26560509375,77.56928522664444,315
"Wheat, Daliya & More",Others,2026-W03,42.801644737000004,16.152459725499533,54.555024685,25.06011702975,79.26551889406666,315
"Wheat, Daliya & More",Others,2026-W04,42.770062499999995,16.541527024191282,54.623341768,26.8774774435,78.35729991559683,315
"Wheat, Daliya & More",Others,2026-W05,42.9189333335,15.938480956661364,54.723250077,26.19047619,75.70146585289841,315
"Wheat, Daliya & More",Others,2026-W06,43.214759036000004,16.513997198371296,54.772540046,24.3265369555,79.69862469597096,310
"Wheat, Daliya & More",Others,2026-W07,42.9575645435,16.582878119132143,55.031655225,24.892230156,82.5713180278539,308
"Wheat, Daliya & More",Others,2026-W08,43.118321859000005,16.9037349754013,56.381355932,24.839937487,82.25651663266883,308
"Wheat, Daliya & More",Others,2026-W09,43.3969388665,17.05527185959711,54.90714179,24.4587942,81.2789760533604,308
"Wheat, Daliya & More",Others,2026-W10,42.532142857,17.258045266085713,54.720788043,26.69025641,79.7831069488604,308
"Wheat, Daliya & More",Others,2026-W11,42.585185185,16.874121713657477,54.784782609,26.673333333,79.8720256056461,308
"Wheat, Daliya & More",Others,2026-W12,43.1865555555,16.3519021945001,55.070297326,26.646733333500002,79.13898868904221,308
"Wheat, Daliya & More",Others,2026-W13,43.8612458195,16.08923273896354,55.444664032,24.37305562975,78.81142088412987,308
"Wheat, Daliya & More",Others,2026-W14,43.765,16.152429853545453,55.460911158,24.40038687575,80.8997832769448,308
"Wheat, Daliya & More",Others,2026-W15,42.693674699,16.361389589205842,54.705026646,26.6736,82.13954958546428,308
"Wheat, Daliya & More",Others,2026-W16,44.8662429775,15.736617968162701,55.335128744,26.387142857,78.95587057501623,308
"Wheat, Daliya & More",Others,2026-W17,45.0,15.834236818668012,55.73816588,25.9355320095,77.7593422185487,308
"Wheat, Daliya & More",Others,2026-W18,44.751585366,17.48290153985156,55.640913442,27.175695461,78.98842400633441,308
"Wheat, Daliya & More",Others,2026-W19,44.409189189,17.54281888747136,55.544445301,26.879432624,77.13678842564286,308
"Wheat, Daliya & More",Others,2026-W20,44.8815697675,16.86446214159461,55.676186417,26.92528600675,77.47057666323701,308
"Wheat, Daliya & More",Others,2026-W21,45.0,17.125419946707474,55.745909303,27.242369838,76.00295654093182,308
"Wheat, Daliya & More",Others,2026-W22,44.99009901,17.367884889498004,56.839924259,26.834862385,71.7090743734026,308
"Wheat, Daliya & More",Others,2026-W23,45.0,17.4301682807828,57.5409699,27.272727273,70.1678112393474,308
"Wheat, Daliya & More",Others,2026-W24,44.980392157,17.137951101465347,56.91701505,27.272727273,73.81305177602921,308
"Wheat, Daliya & More",Others,2026-W25,44.992,17.122979442748576,55.607793881,27.272727273,78.28865396701623,308
"Wheat, Daliya & More",Others,2026-W26,44.9915555555,17.374666764335355,55.512325613,27.272727273,77.34093055854221,308
"Wheat, Daliya & More",Others,2026-W27,42.411372549,17.06750029445634,55.703668077,27.016700151,77.57028143977273,88
"Wheat, Daliya & More",Pune,2026-W01,60.5,20.04673767879167,52.173913043,27.5,79.59770114942307,52
"Wheat, Daliya & More",Pune,2026-W02,60.0,20.60567008847619,52.173913043,27.5,78.3214513367033,91
"Wheat, Daliya & More",Pune,2026-W03,60.0,20.657347457071427,53.608695652,27.5,77.05129673853845,91
"Wheat, Daliya & More",Pune,2026-W04,60.0,21.643767870369047,53.608695652,29.042857142749998,76.02020072952747,91
"Wheat, Daliya & More",Pune,2026-W05,60.0,21.125931340488098,52.173913043,29.042857142749998,74.00971121905495,91
"Wheat, Daliya & More",Pune,2026-W06,60.0,21.891558851428574,52.623188406,29.0,82.63926446727908,86
"Wheat, Daliya & More",Pune,2026-W07,60.0,21.95062996292857,53.405797101,29.00999999975,83.23643410857143,84
"Wheat, Daliya & More",Pune,2026-W08,60.0,21.965475827690476,53.579710145,28.85999999975,86.25415282390476,84
"Wheat, Daliya & More",Pune,2026-W09,60.0,21.94524924685714,53.608695652,28.870000000250002,85.39590254705952,84
"Wheat, Daliya & More",Pune,2026-W10,59.1,21.824640314488096,53.637681159,28.72000000025,82.58582502776191,84
"Wheat, Daliya & More",Pune,2026-W11,58.155,21.25478271567857,53.637681159,28.72000000025,85.50012092519049,84
"Wheat, Daliya & More",Pune,2026-W12,58.974999999999994,20.16643540855476,53.637681159,28.72000000025,82.87974496449999,84
"Wheat, Daliya & More",Pune,2026-W13,58.915,20.202225393294047,53.623188406,28.72000000025,81.39179603460714,84
"Wheat, Daliya & More",Pune,2026-W14,59.63,20.022219124207144,53.623188406,28.739999999749998,81.75039246461904,84
"Wheat, Daliya & More",Pune,2026-W15,60.305,19.906581463190474,53.623188406,28.739999999749998,84.56305599154761,84
"Wheat, Daliya & More",Pune,2026-W16,60.29,19.93981194120643,53.623188406,28.739999999749998,85.48806730983334,84
"Wheat, Daliya & More",Pune,2026-W17,60.225,19.95970371351976,53.623188406,28.739999999749998,85.52701979665477,84
"Wheat, Daliya & More",Pune,2026-W18,60.099999999999994,19.98327896997619,53.623188406,30.790625,85.78116639913095,84
"Wheat, Daliya & More",Pune,2026-W19,58.575,20.50407947954762,53.623188406,31.240625,84.85821294813096,84
"Wheat, Daliya & More",Pune,2026-W20,56.599999999999994,20.928387117119048,53.52173913,35.714285714,83.7848881989881,84
"Wheat, Daliya & More",Pune,2026-W21,59.004999999999995,19.634753134690477,53.072463768,30.518749999999997,83.15237657535715,84
"Wheat, Daliya & More",Pune,2026-W22,59.019999999999996,20.22031297882143,56.608695652,30.359375,83.026276678,84
"Wheat, Daliya & More",Pune,2026-W23,58.965,18.779633853011905,56.275362319,30.3125,82.8011607024762,84
"Wheat, Daliya & More",Pune,2026-W24,59.0,19.292184530761904,52.246376812,30.3125,83.85661957080953,84
"Wheat, Daliya & More",Pune,2026-W25,59.0,19.69784224257143,52.217391304,30.293750000000003,84.05285190989287,84
"Wheat, Daliya & More",Pune,2026-W26,59.0,20.838237888440478,52.231884058,30.315625,77.47870107414606,89
"Wheat, Daliya & More",Pune,2026-W27,59.885000000000005,20.725355525875,52.202898551,30.325,67.01505016734615,26
